activity_id,user_id,competition_id,activity_timestamp,activity_type,session_duration
13033,1059,9,2025-10-28 06:00:00,signup,0
13034,1059,9,2025-10-29 23:00:00,start_interview,0
13035,1059,9,2025-10-29 23:43:36,complete_interview,2616
13036,1059,9,2025-10-30 00:13:30,view_feedback,379
13037,1059,9,2025-10-30 00:28:12,share_result,165
13038,1059,13,2025-11-25 03:00:00,signup,0
13039,1059,13,2025-11-27 14:00:00,start_interview,0
13040,1059,16,2025-12-16 14:00:00,signup,0
13041,1059,16,2025-12-18 01:00:00,start_interview,0
13042,1059,16,2025-12-18 01:52:43,complete_interview,3163
13043,1059,16,2025-12-18 02:08:44,view_feedback,616
13044,1059,16,2025-12-18 02:33:19,share_result,299
13045,1060,7,2025-10-13 06:00:00,signup,0
13046,1060,7,2025-10-16 09:00:00,start_interview,0
13047,1060,9,2025-10-28 23:00:00,signup,0
13048,1060,13,2025-11-24 00:00:00,signup,0
13049,1060,14,2025-12-02 21:00:00,signup,0
13050,1060,14,2025-12-04 18:00:00,start_interview,0
13051,1060,14,2025-12-04 18:49:28,complete_interview,2968
13052,1060,14,2025-12-04 19:10:05,view_feedback,502
13053,1060,14,2025-12-04 19:45:52,share_result,110
13054,1060,15,2025-12-09 02:00:00,signup,0
13055,1060,16,2025-12-16 01:00:00,signup,0
13056,1060,16,2025-12-17 06:00:00,start_interview,0
13057,1060,16,2025-12-17 06:45:16,complete_interview,2716
13058,1060,16,2025-12-17 07:08:25,view_feedback,713
13059,1061,6,2025-10-06 07:00:00,signup,0
13060,1061,7,2025-10-14 18:00:00,signup,0
13061,1061,8,2025-10-20 09:00:00,signup,0
13062,1061,8,2025-10-22 01:00:00,start_interview,0
13063,1061,8,2025-10-22 01:36:00,complete_interview,2160
13064,1061,8,2025-10-22 01:56:38,view_feedback,730
13065,1062,4,2025-09-22 20:00:00,signup,0
13066,1062,9,2025-10-28 02:00:00,signup,0
13067,1062,9,2025-10-30 08:00:00,start_interview,0
13068,1062,9,2025-10-30 08:49:33,complete_interview,2973
13069,1062,10,2025-11-04 11:00:00,signup,0
13070,1062,10,2025-11-06 07:00:00,start_interview,0
13071,1062,10,2025-11-06 07:50:27,complete_interview,3027
13072,1062,10,2025-11-06 08:14:35,view_feedback,805
13073,1062,13,2025-11-25 22:00:00,signup,0
13074,1062,13,2025-11-26 22:00:00,start_interview,0
13075,1062,14,2025-12-02 09:00:00,signup,0
13076,1062,14,2025-12-03 10:00:00,start_interview,0
13077,1062,15,2025-12-08 06:00:00,signup,0
13078,1062,15,2025-12-10 17:00:00,start_interview,0
13079,1062,16,2025-12-16 18:00:00,signup,0
13080,1062,16,2025-12-17 08:00:00,start_interview,0
13081,1063,7,2025-10-14 21:00:00,signup,0
13082,1064,6,2025-10-07 06:00:00,signup,0
13083,1064,7,2025-10-14 16:00:00,signup,0
13084,1064,7,2025-10-16 01:00:00,start_interview,0
13085,1064,13,2025-11-24 18:00:00,signup,0
13086,1064,13,2025-11-26 00:00:00,start_interview,0
13087,1064,13,2025-11-26 00:51:25,complete_interview,3085
13088,1064,15,2025-12-08 02:00:00,signup,0
13089,1064,15,2025-12-11 04:00:00,start_interview,0
13090,1064,15,2025-12-11 04:39:57,complete_interview,2397
13091,1065,5,2025-09-30 12:00:00,signup,0
13092,1065,5,2025-10-02 00:00:00,start_interview,0
13093,1065,6,2025-10-06 08:00:00,signup,0
13094,1065,6,2025-10-09 03:00:00,start_interview,0
13095,1065,6,2025-10-09 03:41:54,complete_interview,2514
13096,1065,11,2025-11-11 09:00:00,signup,0
13097,1065,11,2025-11-12 00:00:00,start_interview,0
13098,1065,11,2025-11-12 00:42:24,complete_interview,2544
13099,1065,11,2025-11-12 01:06:57,view_feedback,881
13100,1065,11,2025-11-12 01:38:34,share_result,277
13101,1065,14,2025-12-02 19:00:00,signup,0
13102,1066,2,2025-09-08 09:00:00,signup,0
13103,1066,3,2025-09-15 13:00:00,signup,0
13104,1066,4,2025-09-23 21:00:00,signup,0
13105,1066,7,2025-10-14 17:00:00,signup,0
13106,1066,7,2025-10-16 22:00:00,start_interview,0
13107,1066,7,2025-10-16 22:41:13,complete_interview,2473
13108,1066,7,2025-10-16 22:56:11,view_feedback,544
13109,1066,7,2025-10-16 23:26:34,share_result,198
13110,1066,10,2025-11-03 20:00:00,signup,0
13111,1066,10,2025-11-06 23:00:00,start_interview,0
13112,1066,10,2025-11-06 23:53:35,complete_interview,3215
13113,1066,10,2025-11-07 00:02:47,view_feedback,459
13114,1066,11,2025-11-10 06:00:00,signup,0
13115,1066,12,2025-11-17 19:00:00,signup,0
13116,1066,12,2025-11-19 06:00:00,start_interview,0
13117,1066,14,2025-12-01 16:00:00,signup,0
13118,1067,2,2025-09-09 05:00:00,signup,0
13119,1067,2,2025-09-11 05:00:00,start_interview,0
13120,1067,2,2025-09-11 05:31:59,complete_interview,1919
13121,1067,2,2025-09-11 05:37:56,view_feedback,754
13122,1067,2,2025-09-11 06:14:38,share_result,225
13123,1067,7,2025-10-14 04:00:00,signup,0
13124,1067,7,2025-10-15 16:00:00,start_interview,0
13125,1067,10,2025-11-04 03:00:00,signup,0
13126,1067,10,2025-11-05 09:00:00,start_interview,0
13127,1067,10,2025-11-05 09:56:14,complete_interview,3374
13128,1067,10,2025-11-05 10:19:09,view_feedback,353
13129,1067,10,2025-11-05 10:42:59,share_result,70
13130,1068,12,2025-11-18 12:00:00,signup,0
13131,1068,16,2025-12-16 19:00:00,signup,0
13132,1069,6,2025-10-07 08:00:00,signup,0
13133,1069,12,2025-11-18 14:00:00,signup,0
13134,1069,12,2025-11-20 02:00:00,start_interview,0
13135,1070,11,2025-11-11 17:00:00,signup,0
13136,1070,11,2025-11-12 14:00:00,start_interview,0
13137,1070,11,2025-11-12 14:36:59,complete_interview,2219
13138,1070,11,2025-11-12 15:04:05,view_feedback,756
13139,1070,13,2025-11-25 18:00:00,signup,0
13140,1070,13,2025-11-26 19:00:00,start_interview,0
13141,1070,16,2025-12-16 03:00:00,signup,0
13142,1070,16,2025-12-18 05:00:00,start_interview,0
13143,1070,16,2025-12-18 05:51:31,complete_interview,3091
13144,1070,16,2025-12-18 06:00:21,view_feedback,320
13145,1071,5,2025-09-30 09:00:00,signup,0
13146,1071,5,2025-10-02 18:00:00,start_interview,0
13147,1071,5,2025-10-02 18:49:13,complete_interview,2953
13148,1071,5,2025-10-02 19:12:01,view_feedback,775
13149,1071,5,2025-10-02 19:19:23,share_result,149
13150,1071,6,2025-10-06 08:00:00,signup,0
13151,1071,7,2025-10-14 17:00:00,signup,0
13152,1071,7,2025-10-16 17:00:00,start_interview,0
13153,1071,8,2025-10-21 15:00:00,signup,0
13154,1071,8,2025-10-22 21:00:00,start_interview,0
13155,1071,11,2025-11-11 14:00:00,signup,0
13156,1071,11,2025-11-13 22:00:00,start_interview,0
13157,1071,11,2025-11-13 22:51:37,complete_interview,3097
13158,1071,11,2025-11-13 23:19:57,view_feedback,471
13159,1072,2,2025-09-09 08:00:00,signup,0
13160,1072,2,2025-09-11 06:00:00,start_interview,0
13161,1072,2,2025-09-11 06:33:01,complete_interview,1981
13162,1072,2,2025-09-11 06:49:53,view_feedback,467
13163,1072,4,2025-09-23 07:00:00,signup,0
13164,1072,4,2025-09-25 18:00:00,start_interview,0
13165,1072,4,2025-09-25 18:41:05,complete_interview,2465
13166,1072,4,2025-09-25 18:52:39,view_feedback,399
13167,1072,4,2025-09-25 19:33:18,share_result,136
13168,1073,2,2025-09-08 16:00:00,signup,0
13169,1073,2,2025-09-11 11:00:00,start_interview,0
13170,1073,2,2025-09-11 11:49:36,complete_interview,2976
13171,1073,4,2025-09-23 07:00:00,signup,0
13172,1073,4,2025-09-25 18:00:00,start_interview,0
13173,1073,4,2025-09-25 18:42:06,complete_interview,2526
13174,1073,4,2025-09-25 18:54:54,view_feedback,723
13175,1073,5,2025-09-30 04:00:00,signup,0
13176,1073,5,2025-10-02 19:00:00,start_interview,0
13177,1073,5,2025-10-02 19:48:29,complete_interview,2909
13178,1073,5,2025-10-02 19:56:30,view_feedback,421
13179,1073,7,2025-10-14 10:00:00,signup,0
13180,1073,7,2025-10-15 08:00:00,start_interview,0
13181,1074,10,2025-11-03 17:00:00,signup,0
13182,1074,10,2025-11-05 00:00:00,start_interview,0
13183,1074,11,2025-11-10 11:00:00,signup,0
13184,1074,11,2025-11-12 23:00:00,start_interview,0
13185,1074,11,2025-11-12 23:42:55,complete_interview,2575
13186,1074,11,2025-11-13 00:03:40,view_feedback,679
13187,1075,5,2025-09-29 08:00:00,signup,0
13188,1075,5,2025-10-02 06:00:00,start_interview,0
13189,1075,5,2025-10-02 06:40:16,complete_interview,2416
13190,1075,5,2025-10-02 06:47:16,view_feedback,645
13191,1075,5,2025-10-02 07:28:00,share_result,143
13192,1075,9,2025-10-27 15:00:00,signup,0
13193,1075,9,2025-10-29 19:00:00,start_interview,0
13194,1075,12,2025-11-18 20:00:00,signup,0
13195,1075,12,2025-11-19 01:00:00,start_interview,0
13196,1076,5,2025-09-29 00:00:00,signup,0
13197,1076,5,2025-10-01 18:00:00,start_interview,0
13198,1076,5,2025-10-01 18:50:21,complete_interview,3021
13199,1076,5,2025-10-01 19:12:06,view_feedback,840
13200,1076,5,2025-10-01 19:48:45,share_result,166
13201,1076,6,2025-10-06 12:00:00,signup,0
13202,1076,6,2025-10-09 12:00:00,start_interview,0
13203,1076,9,2025-10-27 07:00:00,signup,0
13204,1076,10,2025-11-04 01:00:00,signup,0
13205,1076,10,2025-11-06 14:00:00,start_interview,0
13206,1076,10,2025-11-06 14:44:47,complete_interview,2687
13207,1076,10,2025-11-06 15:05:28,view_feedback,359
13208,1076,10,2025-11-06 15:16:47,share_result,128
13209,1076,11,2025-11-11 05:00:00,signup,0
13210,1076,11,2025-11-13 12:00:00,start_interview,0
13211,1076,15,2025-12-09 14:00:00,signup,0
13212,1076,15,2025-12-10 18:00:00,start_interview,0
13213,1076,15,2025-12-10 18:31:06,complete_interview,1866
13214,1076,15,2025-12-10 18:57:19,view_feedback,696
13215,1077,7,2025-10-13 09:00:00,signup,0
13216,1077,7,2025-10-16 08:00:00,start_interview,0
13217,1077,7,2025-10-16 08:47:30,complete_interview,2850
13218,1077,7,2025-10-16 09:09:13,view_feedback,854
13219,1077,14,2025-12-01 22:00:00,signup,0
13220,1077,14,2025-12-04 09:00:00,start_interview,0
13221,1078,4,2025-09-22 16:00:00,signup,0
13222,1078,5,2025-09-30 20:00:00,signup,0
13223,1078,5,2025-10-01 02:00:00,start_interview,0
13224,1078,5,2025-10-01 02:45:01,complete_interview,2701
13225,1078,5,2025-10-01 03:01:05,view_feedback,563
13226,1078,6,2025-10-06 22:00:00,signup,0
13227,1078,6,2025-10-08 12:00:00,start_interview,0
13228,1078,8,2025-10-21 04:00:00,signup,0
13229,1078,10,2025-11-03 20:00:00,signup,0
13230,1078,10,2025-11-07 00:00:00,start_interview,0
13231,1078,12,2025-11-18 10:00:00,signup,0
13232,1078,12,2025-11-20 10:00:00,start_interview,0
13233,1078,12,2025-11-20 10:40:01,complete_interview,2401
13234,1078,12,2025-11-20 10:58:51,view_feedback,615
13235,1078,16,2025-12-15 15:00:00,signup,0
13236,1078,16,2025-12-18 02:00:00,start_interview,0
13237,1079,4,2025-09-22 17:00:00,signup,0
13238,1079,4,2025-09-24 10:00:00,start_interview,0
13239,1079,4,2025-09-24 10:56:42,complete_interview,3402
13240,1079,4,2025-09-24 11:05:18,view_feedback,682
13241,1079,5,2025-09-29 15:00:00,signup,0
13242,1079,5,2025-10-02 10:00:00,start_interview,0
13243,1079,5,2025-10-02 10:37:36,complete_interview,2256
13244,1079,5,2025-10-02 11:04:54,view_feedback,364
13245,1079,7,2025-10-13 15:00:00,signup,0
13246,1079,7,2025-10-16 13:00:00,start_interview,0
13247,1079,8,2025-10-21 04:00:00,signup,0
13248,1079,8,2025-10-22 19:00:00,start_interview,0
13249,1079,8,2025-10-22 19:40:25,complete_interview,2425
13250,1079,8,2025-10-22 19:54:21,view_feedback,361
13251,1079,11,2025-11-11 14:00:00,signup,0
13252,1079,16,2025-12-16 21:00:00,signup,0
13253,1079,16,2025-12-17 04:00:00,start_interview,0
13254,1079,16,2025-12-17 04:53:24,complete_interview,3204
13255,1079,16,2025-12-17 05:16:39,view_feedback,355
13256,1079,16,2025-12-17 05:40:29,share_result,276
13257,1080,7,2025-10-14 03:00:00,signup,0
13258,1080,12,2025-11-18 16:00:00,signup,0
13259,1080,12,2025-11-20 22:00:00,start_interview,0
13260,1080,12,2025-11-20 22:33:30,complete_interview,2010
13261,1080,12,2025-11-20 22:54:25,view_feedback,455
13262,1081,2,2025-09-08 01:00:00,signup,0
13263,1081,2,2025-09-11 09:00:00,start_interview,0
13264,1081,4,2025-09-23 19:00:00,signup,0
13265,1081,4,2025-09-25 15:00:00,start_interview,0
13266,1081,11,2025-11-10 14:00:00,signup,0
13267,1081,11,2025-11-12 05:00:00,start_interview,0
13268,1081,11,2025-11-12 05:55:28,complete_interview,3328
13269,1081,11,2025-11-12 06:14:35,view_feedback,394
13270,1081,14,2025-12-01 09:00:00,signup,0
13271,1081,14,2025-12-04 15:00:00,start_interview,0
13272,1081,14,2025-12-04 15:45:58,complete_interview,2758
13273,1081,14,2025-12-04 16:12:59,view_feedback,402
13274,1082,7,2025-10-13 23:00:00,signup,0
13275,1082,7,2025-10-16 12:00:00,start_interview,0
13276,1082,7,2025-10-16 12:30:20,complete_interview,1820
13277,1082,7,2025-10-16 12:49:06,view_feedback,537
13278,1082,7,2025-10-16 13:21:35,share_result,273
13279,1082,8,2025-10-20 09:00:00,signup,0
13280,1082,8,2025-10-24 00:00:00,start_interview,0
13281,1082,8,2025-10-24 00:55:56,complete_interview,3356
13282,1082,8,2025-10-24 01:19:04,view_feedback,635
13283,1082,10,2025-11-04 08:00:00,signup,0
13284,1082,10,2025-11-06 15:00:00,start_interview,0
13285,1082,10,2025-11-06 15:42:18,complete_interview,2538
13286,1082,10,2025-11-06 15:56:18,view_feedback,503
13287,1082,11,2025-11-10 11:00:00,signup,0
13288,1082,11,2025-11-13 09:00:00,start_interview,0
13289,1082,11,2025-11-13 09:34:00,complete_interview,2040
13290,1082,11,2025-11-13 10:01:07,view_feedback,647
13291,1082,15,2025-12-08 06:00:00,signup,0
13292,1082,15,2025-12-11 10:00:00,start_interview,0
13293,1082,16,2025-12-15 23:00:00,signup,0
13294,1083,6,2025-10-06 23:00:00,signup,0
13295,1083,6,2025-10-10 00:00:00,start_interview,0
13296,1083,6,2025-10-10 00:46:53,complete_interview,2813
13297,1083,6,2025-10-10 01:07:40,view_feedback,627
13298,1083,8,2025-10-21 21:00:00,signup,0
13299,1083,8,2025-10-22 17:00:00,start_interview,0
13300,1083,8,2025-10-22 17:53:50,complete_interview,3230
13301,1083,8,2025-10-22 18:05:48,view_feedback,882
13302,1083,8,2025-10-22 18:49:09,share_result,183
13303,1084,5,2025-09-30 21:00:00,signup,0
13304,1084,5,2025-10-02 20:00:00,start_interview,0
13305,1084,5,2025-10-02 20:41:07,complete_interview,2467
13306,1084,5,2025-10-02 20:47:37,view_feedback,612
13307,1084,6,2025-10-06 18:00:00,signup,0
13308,1084,6,2025-10-09 19:00:00,start_interview,0
13309,1084,6,2025-10-09 19:47:43,complete_interview,2863
13310,1084,6,2025-10-09 20:05:11,view_feedback,655
13311,1084,11,2025-11-11 03:00:00,signup,0
13312,1084,12,2025-11-18 16:00:00,signup,0
13313,1084,12,2025-11-20 08:00:00,start_interview,0
13314,1085,4,2025-09-22 09:00:00,signup,0
13315,1085,10,2025-11-03 05:00:00,signup,0
13316,1085,10,2025-11-05 08:00:00,start_interview,0
13317,1085,12,2025-11-17 13:00:00,signup,0
13318,1086,11,2025-11-11 04:00:00,signup,0
13319,1087,5,2025-09-29 11:00:00,signup,0
13320,1087,5,2025-10-02 13:00:00,start_interview,0
13321,1087,5,2025-10-02 13:32:34,complete_interview,1954
13322,1087,5,2025-10-02 14:01:36,view_feedback,453
13323,1087,9,2025-10-27 21:00:00,signup,0
13324,1087,9,2025-10-30 23:00:00,start_interview,0
13325,1087,9,2025-10-30 23:36:39,complete_interview,2199
13326,1087,9,2025-10-30 23:58:15,view_feedback,698
13327,1087,9,2025-10-31 00:16:29,share_result,145
13328,1087,10,2025-11-04 16:00:00,signup,0
13329,1087,10,2025-11-06 00:00:00,start_interview,0
13330,1087,10,2025-11-06 00:35:46,complete_interview,2146
13331,1087,10,2025-11-06 00:59:15,view_feedback,510
13332,1087,15,2025-12-09 12:00:00,signup,0
13333,1087,15,2025-12-11 00:00:00,start_interview,0
13334,1087,15,2025-12-11 00:47:40,complete_interview,2860
13335,1087,15,2025-12-11 00:55:13,view_feedback,872
13336,1088,3,2025-09-16 22:00:00,signup,0
13337,1088,3,2025-09-18 13:00:00,start_interview,0
13338,1088,4,2025-09-23 14:00:00,signup,0
13339,1088,4,2025-09-24 04:00:00,start_interview,0
13340,1088,4,2025-09-24 04:43:07,complete_interview,2587
13341,1088,4,2025-09-24 05:06:10,view_feedback,504
13342,1088,5,2025-09-29 09:00:00,signup,0
13343,1088,5,2025-10-01 09:00:00,start_interview,0
13344,1088,8,2025-10-21 20:00:00,signup,0
13345,1088,8,2025-10-23 08:00:00,start_interview,0
13346,1088,8,2025-10-23 08:46:54,complete_interview,2814
13347,1088,8,2025-10-23 08:55:30,view_feedback,358
13348,1088,8,2025-10-23 09:39:07,share_result,108
13349,1088,15,2025-12-09 16:00:00,signup,0
13350,1088,15,2025-12-11 13:00:00,start_interview,0
13351,1088,15,2025-12-11 13:40:14,complete_interview,2414
13352,1088,15,2025-12-11 13:52:32,view_feedback,626
13353,1088,15,2025-12-11 14:28:16,share_result,199
13354,1089,11,2025-11-10 01:00:00,signup,0
13355,1089,11,2025-11-12 05:00:00,start_interview,0
13356,1089,12,2025-11-17 06:00:00,signup,0
13357,1089,12,2025-11-20 23:00:00,start_interview,0
13358,1089,12,2025-11-20 23:36:58,complete_interview,2218
13359,1089,12,2025-11-20 23:42:50,view_feedback,550
13360,1089,13,2025-11-24 01:00:00,signup,0
13361,1089,13,2025-11-26 21:00:00,start_interview,0
13362,1089,15,2025-12-08 17:00:00,signup,0
13363,1089,15,2025-12-11 07:00:00,start_interview,0
13364,1089,15,2025-12-11 07:33:51,complete_interview,2031
13365,1089,15,2025-12-11 07:44:46,view_feedback,741
13366,1090,8,2025-10-20 04:00:00,signup,0
13367,1090,8,2025-10-22 04:00:00,start_interview,0
13368,1090,14,2025-12-02 13:00:00,signup,0
13369,1091,6,2025-10-06 07:00:00,signup,0
13370,1091,6,2025-10-08 02:00:00,start_interview,0
13371,1091,6,2025-10-08 02:47:56,complete_interview,2876
13372,1091,6,2025-10-08 03:09:03,view_feedback,585
13373,1091,10,2025-11-03 07:00:00,signup,0
13374,1091,10,2025-11-06 00:00:00,start_interview,0
13375,1091,10,2025-11-06 00:53:36,complete_interview,3216
13376,1091,10,2025-11-06 01:11:49,view_feedback,307
13377,1091,10,2025-11-06 01:28:04,share_result,235
13378,1091,11,2025-11-10 08:00:00,signup,0
13379,1091,11,2025-11-13 09:00:00,start_interview,0
13380,1091,11,2025-11-13 09:56:50,complete_interview,3410
13381,1091,11,2025-11-13 10:12:21,view_feedback,481
13382,1091,16,2025-12-15 05:00:00,signup,0
13383,1091,16,2025-12-18 15:00:00,start_interview,0
13384,1092,4,2025-09-22 13:00:00,signup,0
13385,1092,4,2025-09-24 16:00:00,start_interview,0
13386,1092,4,2025-09-24 16:41:44,complete_interview,2504
13387,1092,4,2025-09-24 17:02:12,view_feedback,471
13388,1092,5,2025-09-30 12:00:00,signup,0
13389,1092,5,2025-10-02 12:00:00,start_interview,0
13390,1092,5,2025-10-02 12:33:18,complete_interview,1998
13391,1092,6,2025-10-06 04:00:00,signup,0
13392,1092,6,2025-10-09 18:00:00,start_interview,0
13393,1092,8,2025-10-21 01:00:00,signup,0
13394,1092,9,2025-10-27 12:00:00,signup,0
13395,1092,9,2025-10-29 01:00:00,start_interview,0
13396,1092,9,2025-10-29 01:52:36,complete_interview,3156
13397,1092,9,2025-10-29 01:58:41,view_feedback,480
13398,1092,9,2025-10-29 02:41:54,share_result,227
13399,1092,12,2025-11-18 14:00:00,signup,0
13400,1092,12,2025-11-19 04:00:00,start_interview,0
13401,1092,14,2025-12-02 00:00:00,signup,0
13402,1092,14,2025-12-04 21:00:00,start_interview,0
13403,1092,14,2025-12-04 21:43:45,complete_interview,2625
13404,1092,14,2025-12-04 22:04:38,view_feedback,807
13405,1092,14,2025-12-04 22:30:30,share_result,100
13406,1092,15,2025-12-09 23:00:00,signup,0
13407,1092,15,2025-12-10 03:00:00,start_interview,0
13408,1093,7,2025-10-14 19:00:00,signup,0
13409,1093,10,2025-11-03 01:00:00,signup,0
13410,1093,10,2025-11-06 01:00:00,start_interview,0
13411,1093,13,2025-11-24 19:00:00,signup,0
13412,1093,16,2025-12-15 15:00:00,signup,0
13413,1093,16,2025-12-17 23:00:00,start_interview,0
13414,1094,5,2025-09-29 14:00:00,signup,0
13415,1094,5,2025-10-01 01:00:00,start_interview,0
13416,1094,5,2025-10-01 01:45:07,complete_interview,2707
13417,1094,5,2025-10-01 02:10:08,view_feedback,453
13418,1094,5,2025-10-01 02:15:07,share_result,182
13419,1094,6,2025-10-07 16:00:00,signup,0
13420,1094,7,2025-10-14 16:00:00,signup,0
13421,1094,7,2025-10-16 02:00:00,start_interview,0
13422,1094,7,2025-10-16 02:38:04,complete_interview,2284
13423,1094,7,2025-10-16 02:50:39,view_feedback,693
13424,1094,7,2025-10-16 03:25:43,share_result,152
13425,1094,9,2025-10-28 14:00:00,signup,0
13426,1094,9,2025-10-29 20:00:00,start_interview,0
13427,1094,10,2025-11-03 00:00:00,signup,0
13428,1094,10,2025-11-06 11:00:00,start_interview,0
13429,1094,10,2025-11-06 11:43:22,complete_interview,2602
13430,1094,10,2025-11-06 12:01:14,view_feedback,799
13431,1094,11,2025-11-10 19:00:00,signup,0
13432,1094,11,2025-11-12 15:00:00,start_interview,0
13433,1094,11,2025-11-12 15:39:08,complete_interview,2348
13434,1094,11,2025-11-12 15:44:19,view_feedback,318
13435,1094,11,2025-11-12 16:17:51,share_result,256
13436,1094,15,2025-12-09 21:00:00,signup,0
13437,1094,15,2025-12-11 21:00:00,start_interview,0
13438,1094,16,2025-12-16 23:00:00,signup,0
13439,1094,16,2025-12-17 10:00:00,start_interview,0
13440,1094,16,2025-12-17 10:47:08,complete_interview,2828
13441,1094,16,2025-12-17 11:14:10,view_feedback,321
13442,1094,16,2025-12-17 11:22:54,share_result,60
13443,1095,1,2025-09-01 22:00:00,signup,0
13444,1095,1,2025-09-04 09:00:00,start_interview,0
13445,1095,1,2025-09-04 09:50:36,complete_interview,3036
13446,1095,1,2025-09-04 09:56:08,view_feedback,414
13447,1095,3,2025-09-15 21:00:00,signup,0
13448,1095,3,2025-09-18 23:00:00,start_interview,0
13449,1095,3,2025-09-18 23:35:30,complete_interview,2130
13450,1095,3,2025-09-18 23:56:15,view_feedback,784
13451,1095,6,2025-10-07 01:00:00,signup,0
13452,1095,6,2025-10-09 18:00:00,start_interview,0
13453,1095,6,2025-10-09 18:51:45,complete_interview,3105
13454,1095,9,2025-10-28 14:00:00,signup,0
13455,1095,9,2025-10-29 22:00:00,start_interview,0
13456,1095,9,2025-10-29 22:55:22,complete_interview,3322
13457,1095,14,2025-12-01 00:00:00,signup,0
13458,1095,14,2025-12-04 11:00:00,start_interview,0
13459,1095,15,2025-12-08 01:00:00,signup,0
13460,1096,6,2025-10-07 07:00:00,signup,0
13461,1096,6,2025-10-08 18:00:00,start_interview,0
13462,1096,6,2025-10-08 18:39:56,complete_interview,2396
13463,1096,6,2025-10-08 19:09:35,view_feedback,780
13464,1096,6,2025-10-08 19:29:48,share_result,299
13465,1096,8,2025-10-20 13:00:00,signup,0
13466,1096,8,2025-10-22 18:00:00,start_interview,0
13467,1096,8,2025-10-22 18:42:34,complete_interview,2554
13468,1096,8,2025-10-22 19:06:40,view_feedback,352
13469,1096,8,2025-10-22 19:34:00,share_result,218
13470,1096,12,2025-11-18 06:00:00,signup,0
13471,1096,12,2025-11-19 20:00:00,start_interview,0
13472,1096,12,2025-11-19 20:38:40,complete_interview,2320
13473,1096,12,2025-11-19 20:58:59,view_feedback,442
13474,1096,13,2025-11-25 16:00:00,signup,0
13475,1096,13,2025-11-27 15:00:00,start_interview,0
13476,1096,13,2025-11-27 15:47:46,complete_interview,2866
13477,1096,14,2025-12-01 03:00:00,signup,0
13478,1096,14,2025-12-03 07:00:00,start_interview,0
13479,1096,14,2025-12-03 07:44:41,complete_interview,2681
13480,1096,14,2025-12-03 08:04:46,view_feedback,342
13481,1096,14,2025-12-03 08:21:26,share_result,167
13482,1096,15,2025-12-08 18:00:00,signup,0
13483,1096,15,2025-12-10 03:00:00,start_interview,0
13484,1096,16,2025-12-15 11:00:00,signup,0
13485,1096,16,2025-12-17 21:00:00,start_interview,0
13486,1096,16,2025-12-17 21:36:54,complete_interview,2214
13487,1096,16,2025-12-17 21:44:38,view_feedback,492
13488,1096,16,2025-12-17 22:10:05,share_result,175
13489,1097,11,2025-11-11 00:00:00,signup,0
13490,1097,11,2025-11-13 04:00:00,start_interview,0
13491,1098,6,2025-10-07 15:00:00,signup,0
13492,1098,6,2025-10-09 15:00:00,start_interview,0
13493,1098,6,2025-10-09 15:33:31,complete_interview,2011
13494,1098,6,2025-10-09 15:57:03,view_feedback,467
13495,1098,7,2025-10-14 18:00:00,signup,0
13496,1098,9,2025-10-27 03:00:00,signup,0
13497,1098,11,2025-11-10 17:00:00,signup,0
13498,1098,11,2025-11-13 06:00:00,start_interview,0
13499,1098,11,2025-11-13 06:45:49,complete_interview,2749
13500,1098,11,2025-11-13 07:02:57,view_feedback,691
13501,1098,11,2025-11-13 07:17:26,share_result,202
13502,1098,12,2025-11-17 22:00:00,signup,0
13503,1098,12,2025-11-20 19:00:00,start_interview,0
13504,1098,12,2025-11-20 19:59:35,complete_interview,3575
13505,1098,14,2025-12-02 12:00:00,signup,0
13506,1098,14,2025-12-03 09:00:00,start_interview,0
13507,1098,14,2025-12-03 09:30:31,complete_interview,1831
13508,1098,16,2025-12-16 03:00:00,signup,0
13509,1098,16,2025-12-17 09:00:00,start_interview,0
13510,1098,16,2025-12-17 09:51:27,complete_interview,3087
13511,1098,16,2025-12-17 10:00:06,view_feedback,556
13512,1098,16,2025-12-17 10:44:31,share_result,279
13513,1099,4,2025-09-23 19:00:00,signup,0
13514,1099,4,2025-09-24 00:00:00,start_interview,0
13515,1099,4,2025-09-24 00:52:57,complete_interview,3177
13516,1099,8,2025-10-22 00:00:00,signup,0
13517,1099,12,2025-11-17 22:00:00,signup,0
13518,1099,12,2025-11-19 13:00:00,start_interview,0
13519,1100,2,2025-09-09 03:00:00,signup,0
13520,1100,2,2025-09-10 00:00:00,start_interview,0
13521,1100,5,2025-09-30 09:00:00,signup,0
13522,1100,5,2025-10-01 06:00:00,start_interview,0
13523,1100,8,2025-10-20 09:00:00,signup,0
13524,1100,8,2025-10-22 04:00:00,start_interview,0
13525,1100,8,2025-10-22 04:52:04,complete_interview,3124
13526,1100,8,2025-10-22 04:57:39,view_feedback,636
13527,1100,8,2025-10-22 05:38:46,share_result,285
13528,1100,9,2025-10-28 05:00:00,signup,0
13529,1100,9,2025-10-29 22:00:00,start_interview,0
13530,1100,10,2025-11-05 00:00:00,signup,0
13531,1100,10,2025-11-06 21:00:00,start_interview,0
13532,1100,10,2025-11-06 21:59:00,complete_interview,3540
13533,1100,10,2025-11-06 22:07:58,view_feedback,616
13534,1100,10,2025-11-06 22:44:31,share_result,264
13535,1100,12,2025-11-18 17:00:00,signup,0
